STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/21/2000,,,,0,0,0,72,37,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/22/2000,,,,0.03,0,0,63,30,34
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/23/2000,,,,0,0,0,51,29,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/24/2000,,,,0,0,0,52,17,23
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/25/2000,,,,0,0,0,61,20,23
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/26/2000,,,,0,0,0,69,23,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/27/2000,,,,0,0,0,75,25,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/28/2000,,,,0,0,0,79,28,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/29/2000,,,,0,0,0,84,33,45
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",9/30/2000,,,,0,0,0,72,44,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/1/2000,,,,0,0,0,74,47,55
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/2/2000,,,,0,0,0,73,40,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/3/2000,,,,0,0,0,67,35,40
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/4/2000,,,,0,0,0,64,24,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/5/2000,,,,0,0,0,64,21,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/6/2000,,,,0,0,0,60,18,24
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/7/2000,,,,0,0,0,65,18,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/8/2000,,,,0,0,0,71,22,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/9/2000,,,,0,0,0,70,23,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/10/2000,,,,0,0,0,77,49,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/11/2000,,,,0.2,0,0,55,38,41
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/12/2000,,,,0.07,0,0,48,25,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/13/2000,,,,0.31,0,0,53,24,40
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/14/2000,,,,0.02,0,0,51,35,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/15/2000,,,,0,0,0,57,31,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/16/2000,,,,0,0,0,61,27,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/17/2000,,,,0,0,0,65,29,34
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/18/2000,,,,0,0,0,70,28,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/19/2000,,,,0,0,0,73,29,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/20/2000,,,,0,0,0,65,27,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/21/2000,,,,0,0,0,68,31,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/22/2000,,,,0,0,0,48,25,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/23/2000,,,,0,0,0,54,20,24
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/24/2000,,,,0,0,0,61,20,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/25/2000,,,,0.01,0,0,60,26,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/26/2000,,,,0,0,0,62,29,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/27/2000,,,,0.02,0,0,61,35,40
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/28/2000,,,,0,0,0,55,28,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/29/2000,,,,0.02,0,0,60,30,45
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/30/2000,,,,0.26,0,0,49,29,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",10/31/2000,,,,0.42,0,0,37,28,36
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/1/2000,,,,0,0,0,41,27,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/2/2000,,,,0,0,0,45,17,24
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/3/2000,,,,0,0,0,42,15,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/4/2000,,,,0,0,0,45,16,22
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/5/2000,,,,0.04,0,0,49,19,26
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/6/2000,,,,0.01,0.5,1,43,15,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/7/2000,,,,0,0,0,40,13,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/8/2000,,,,0,0,0,39,13,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/9/2000,,,,0.09,1.5,2,33,16,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/10/2000,,,,0,0,0,34,3,11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/11/2000,,,,0,0,0,28,0,5
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/12/2000,,,,0,0,0,30,5,16
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/13/2000,,,,0,0,0,27,12,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/14/2000,,,,0,0,0,31,13,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/15/2000,,,,0.09,1.5,2,30,16,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/16/2000,,,,0,1.5,2,32,16,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/17/2000,,,,0,1.5,2,26,7,12
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/18/2000,,,,0,0,2,32,15,17
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/19/2000,,,,0,0,2,30,0,4
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/20/2000,,,,0,0,2,29,3,5
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/21/2000,,,,0,0,2,32,-1,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/22/2000,,,,0,0,2,36,6,15
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/23/2000,,,,0,0,2,45,1,8
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/24/2000,,,,0,0,2,35,2,23
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/25/2000,,,,0,0,1,37,17,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/26/2000,,,,0.02,0,1,37,19,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/27/2000,,,,0.05,0,0,42,27,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/28/2000,,,,0,0,0,42,18,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/29/2000,,,,0,0,0,36,15,16
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",11/30/2000,,,,0.04,0,0,41,12,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/1/2000,,,,0,0,0,42,15,16
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/2/2000,,,,0,0,0,37,10,11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/3/2000,,,,0,0,0,37,10,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/4/2000,,,,0,0,0,36,9,15
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/5/2000,,,,0,0,0,38,9,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/6/2000,,,,0,0,0,38,14,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/7/2000,,,,0,0,0,27,11,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/8/2000,,,,0,0,0,34,9,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/9/2000,,,,,0,0,31,9,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/10/2000,,,,,0,0,40,19,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/11/2000,,,,0,0,0,29,15,21
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/12/2000,,,,0,0,0,28,10,16
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/13/2000,,,,0,0,0,28,12,22
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/14/2000,,,,0.16,2.5,3,34,20,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/15/2000,,,,0.05,0,1,37,25,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/16/2000,,,,0,0,1,34,9,17
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/17/2000,,,,0,0,1,36,11,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/18/2000,,,,0,0,1,32,6,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/19/2000,,,,0,0,1,30,0,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/20/2000,,,,0,0,1,32,-2,4
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/21/2000,,,,0,0,1,28,-3,15
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/22/2000,,,,0,0,1,27,10,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/23/2000,,,,0,0,0,37,21,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/24/2000,,,,0.03,0.3,0,38,22,26
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/25/2000,,,,0.02,0.2,1,34,12,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/26/2000,,,,0,0,1,29,9,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/27/2000,,,,0,0,1,23,1,7
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/28/2000,,,,0,0,1,29,1,14
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/29/2000,,,,0,0,1,22,6,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/30/2000,,,,0,0,1,28,7,14
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",12/31/2000,,,,0,0,1,30,7,12
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/1/2001,,,,0,0,1,24,6,16
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/2/2001,,,,0,0,1,24,11,17
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/3/2001,,,,0,0,1,24,3,8
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/4/2001,,,,0,0,1,32,2,7
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/5/2001,,,,0,0,1,32,2,7
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/6/2001,,,,0,0,1,31,0,5
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/7/2001,,,,0,0,1,33,-5,0
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/8/2001,,,,0,0,1,28,-6,4
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/9/2001,,,,0,0,1,33,2,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/10/2001,,,,0,0,1,31,25,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/11/2001,,,,0.08,2,2,39,7,22
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/12/2001,,,,0.29,2,4,39,19,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/13/2001,,,,0,0,4,35,21,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/14/2001,,,,0.07,1.5,5,33,20,15
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/15/2001,,,,0,0,5,31,5,11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/16/2001,,,,0,0,5,29,-10,-5
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/17/2001,,,,0,0,5,20,-7,11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/18/2001,,,,0,0,5,14,-10,12
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/19/2001,,,,0,0,5,19,1,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/20/2001,,,,0.08,2,7,30,10,17
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/21/2001,,,,0,0,7,29,0,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/22/2001,,,,0,0,7,27,-2,8
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/23/2001,,,,0,0,7,28,-10,-3
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/24/2001,,,,0,0,7,26,-3,9
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/25/2001,,,,0.19,3,10,33,8,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/26/2001,,,,0,0,10,30,-5,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/27/2001,,,,0,0,8,27,-7,3
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/28/2001,,,,0,0,8,25,-4,5
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/29/2001,,,,0,0,8,19,1,3
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/30/2001,,,,0.18,4,12,16,-4,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",1/31/2001,,,,0,0,11,21,-4,7
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/1/2001,,,,0,0,10,24,1,3
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/2/2001,,,,0,0,9,27,-3,2
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/3/2001,,,,0,0,9,34,2,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/4/2001,,,,0,0,8,37,13,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/5/2001,,,,0,0,7,41,20,38
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/6/2001,,,,0,0,7,38,-2,8
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/7/2001,,,,0.05,1,8,29,1,9
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/8/2001,,,,0,0,8,24,-14,-4
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/9/2001,,,,0,0,8,14,-16,7
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/10/2001,,,,0,0,7,20,-4,14
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/11/2001,,,,0.02,0.5,8,32,8,24
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/12/2001,,,,0,0,7,37,3,18
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/13/2001,,,,0.01,1,8,30,11,17
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/14/2001,,,,0,0,7,30,-15,-11
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/15/2001,,,,0,0,7,26,-11,7
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/16/2001,,,,0,0,7,36,6,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/17/2001,,,,0,0,7,38,-1,6
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/18/2001,,,,0,0,7,36,2,15
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/19/2001,,,,0,0,6,40,9,22
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/20/2001,,,,0.15,1.5,8,39,21,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/21/2001,,,,0,0,8,41,7,14
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/22/2001,,,,0,0,7,36,7,19
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/23/2001,,,,0,0,6,39,12,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/24/2001,,,,0.03,0.3,6,35,22,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/25/2001,,,,0.11,0.5,6,38,24,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/26/2001,,,,0,0,5,40,5,10
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/27/2001,,,,0,0,5,31,1,5
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",2/28/2001,,,,0,0,5,30,-4,0
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/1/2001,,,,0,0,5,31,-4,1
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/2/2001,,,,0,0,5,30,-3,12
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/3/2001,,,,0.12,0.5,6,33,8,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/4/2001,,,,0,0,5,37,2,15
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/5/2001,,,,0.05,0,5,39,11,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/6/2001,,,,0,0,4,41,15,20
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/7/2001,,,,0,0,4,44,14,23
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/8/2001,,,,0,0,3,44,10,16
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/9/2001,,,,0,0,3,41,14,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/10/2001,,,,0.07,0,2,37,24,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/11/2001,,,,0,0.3,2,42,23,30
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/12/2001,,,,0,0,2,43,19,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/13/2001,,,,0,0,2,46,24,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/14/2001,,,,0,0,1,51,25,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/15/2001,,,,0,0,0,46,19,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/16/2001,,,,0.1,1.5,2,45,24,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/17/2001,,,,0,0,0,42,24,30
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/18/2001,,,,0,0,0,47,25,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/19/2001,,,,0,0,0,53,28,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/20/2001,,,,0,0,0,63,28,44
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/21/2001,,,,0,0,0,58,37,45
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/22/2001,,,,0,0,0,61,25,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/23/2001,,,,0,0,0,64,26,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/24/2001,,,,0,0,0,67,29,40
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/25/2001,,,,0,0,0,65,31,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/26/2001,,,,0,0,0,60,28,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/27/2001,,,,0,0,0,56,22,28
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/28/2001,,,,0.1,0,0,50,25,36
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/29/2001,,,,0,0,0,54,31,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/30/2001,,,,0,0,0,54,28,34
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",3/31/2001,,,,0,0,0,55,18,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/1/2001,,,,0,0,0,56,34,36
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/2/2001,,,,0.14,0,0,60,31,37
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/3/2001,,,,0.01,0,0,50,24,27
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/4/2001,,,,0,0,0,44,25,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/5/2001,,,,0,0,0,50,26,31
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/6/2001,,,,0,0,0,56,26,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/7/2001,,,,0,0,0,55,26,38
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/8/2001,,,,0.23,0,0,48,23,26
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/9/2001,,,,0,0,0,42,15,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/10/2001,,,,0,0,0,46,15,25
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/11/2001,,,,0,0,0,49,17,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/12/2001,,,,0.13,0,0,49,22,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/13/2001,,,,0,0,0,42,10,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/14/2001,,,,0,0,0,46,24,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/15/2001,,,,0,0,0,48,17,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/16/2001,,,,0,0,0,60,22,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/17/2001,,,,0,0,0,70,26,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/18/2001,,,,0,0,0,74,29,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/19/2001,,,,0,0,0,72,36,41
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/20/2001,,,,0,0,0,59,34,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/21/2001,,,,0.09,0,0,47,19,26
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/22/2001,,,,0,0,0,54,23,34
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/23/2001,,,,0,0,0,57,29,36
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/24/2001,,,,0,0,0,62,27,35
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/25/2001,,,,0,0,0,68,29,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/26/2001,,,,0,0,0,75,31,40
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/27/2001,,,,0,0,0,80,36,48
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/28/2001,,,,0,0,0,79,38,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/29/2001,,,,0,0,0,78,32,40
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",4/30/2001,,,,0,0,0,62,34,42
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/1/2001,,,,0,0,0,70,36,41
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/2/2001,,,,0,0,0,54,22,29
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/3/2001,,,,0,0,0,55,30,38
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/4/2001,,,,0,0,0,63,20,32
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/5/2001,,,,0,0,0,69,30,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/6/2001,,,,0,0,0,66,23,33
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/7/2001,,,,0,0,0,62,26,44
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/8/2001,,,,0,0,0,72,29,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/9/2001,,,,0,0,0,82,38,47
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/10/2001,,,,0,0,0,76,39,45
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/11/2001,,,,0,0,0,72,27,38
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/12/2001,,,,0,0,0,82,36,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/13/2001,,,,0,0,0,88,41,56
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/14/2001,,,,0,0,0,81,43,54
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/15/2001,,,,0,0,0,80,48,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/16/2001,,,,0.26,0,0,57,45,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/17/2001,,,,0,0,0,63,33,43
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/18/2001,,,,0,0,0,70,39,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/19/2001,,,,0,0,0,72,39,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/20/2001,,,,0,0,0,73,41,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/21/2001,,,,0,0,0,64,24,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/22/2001,,,,0,0,0,68,32,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/23/2001,,,,0,0,0,88,35,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/24/2001,,,,0,0,0,85,39,59
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/25/2001,,,,0,0,0,89,44,55
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/26/2001,,,,0,0,0,89,45,57
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/27/2001,,,,0,0,0,81,42,63
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/28/2001,,,,0,0,0,84,44,58
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/29/2001,,,,0,0,0,81,45,51
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/30/2001,,,,0,0,0,67,35,52
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",5/31/2001,,,,0,0,0,75,40,50
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/1/2001,,,,0,0,0,80,38,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/2/2001,,,,0,0,0,88,51,56
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/3/2001,,,,0,0,0,73,37,40
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/4/2001,,,,0,0,0,56,33,39
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/5/2001,,,,0,0,0,61,28,38
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/6/2001,,,,0,0,0,65,35,46
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/7/2001,,,,0,0,0,72,36,51
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/8/2001,,,,0,0,0,85,40,53
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/9/2001,,,,0,0,0,91,48,55
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/10/2001,,,,0,0,0,83,37,49
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/11/2001,,,,0,0,0,85,46,57
USC00100010,"ABERDEEN EXPERIMENT STATION, ID US",6/12/2001,,,,0,0,0,76,46,52
